"","zC_0.05","zC_0.25","zC_0.5","zC_0.75","zC_0.9","zN_0.05","zN_0.25","zN_0.5","zN_0.75","zN_0.9"
"1",0.69501723128894,0.608394373323201,0.46473857148101,0.268384371053358,0.117503097415404,0,0,0,0,0
"2",0.693626136673724,0.606984890577729,0.463454984373007,0.267507668554139,0.117080247354873,0,0,0,0,0
"3",0.692234304869791,0.605576008650867,0.462173476982467,0.266633432029021,0.116658888951462,0,0,0,0,0
"4",0.690841749599773,0.604167736173086,0.460894047896762,0.265761651707542,0.116239014373758,0,0,0,0,0
"5",0.689448484501261,0.602760081687724,0.459616695667073,0.264892317865656,0.115820615844699,0,0,0,0,0
"6",0.688054523127127,0.601353053651658,0.458341418808937,0.264025420825513,0.115403685641095,0,0,0,0,0
"7",0.686659878945842,0.599946660435963,0.457068215802807,0.263160950955236,0.114988216093175,0,0,0,0,0
"8",0.685264565341805,0.598540910326581,0.455797085094594,0.262298898668704,0.114574199584125,0,0,0,0,0
"9",0.683868595615663,0.597135811524973,0.454528025096206,0.261439254425342,0.114161628549636,0,0,0,0,0
"10",0.682471982984642,0.595731372148773,0.453261034186078,0.260582008729892,0.113750495477458,0,0,0,0,0
"11",0.681074740582875,0.59432760023244,0.4519961107097,0.259727152132201,0.113340792906953,0,0,0,0,0
"12",0.679676881461728,0.592924503727898,0.450733252980133,0.258874675227012,0.112932513428662,0,0,0,0,0
"13",0.678278418590138,0.591522090505181,0.449472459278522,0.258024568653734,0.112525649683862,0,0,0,0,0
"14",0.676879364854942,0.590120368353069,0.4482137278546,0.257176823096237,0.112120194364143,0,0,0,0,0
"15",0.675479733061208,0.58871934497972,0.446957056927192,0.256331429282635,0.111716140210978,0,0,0,0,0
"16",0.674079535932577,0.587319028013299,0.445702444684702,0.255488377985073,0.111313480015304,0,0,0,0,0
"17",0.672678786111594,0.585919425002606,0.444449889285607,0.254647660019509,0.110912206617101,0,0,0,0,0
"18",0.671277496160046,0.584520543417691,0.443199388858927,0.253809266245504,0.110512312904983,0,0,0,0,0
"19",0.669875678559302,0.583122390650478,0.441950941504714,0.252973187566011,0.110113791815788,0,0,0,0,0
"20",0.668473345710651,0.581724974015373,0.440704545294511,0.25213941492716,0.109716636334168,0,0,0,0,0
"21",0.667070509935645,0.580328300749873,0.439460198271815,0.25130793931805,0.109320839492199,0,0,0,0,0
"22",0.665667183476433,0.578932378015176,0.438217898452542,0.250478751770533,0.108926394368967,0,0,0,0,0
"23",0.664263378496111,0.577537212896777,0.436977643825471,0.249651843359012,0.108533294090197,0,0,0,0,0
"24",0.66285910707906,0.576142812405066,0.435739432352695,0.248827205200226,0.108141531827844,0,0,0,0,0
"25",0.661454381231289,0.574749183475925,0.434503261970056,0.248004828453039,0.107751100799715,0,0,0,0,0
"26",0.660049212880783,0.573356332971314,0.433269130587587,0.247184704318241,0.107361994269095,0,0,0,0,0
"27",0.658643613877841,0.571964267679857,0.432037036089934,0.246366824038335,0.106974205544358,0,0,0,0,0
"28",0.657237595995425,0.570572994317421,0.430806976336785,0.245551178897326,0.106587727978598,0,0,0,0,0
"29",0.655831170929507,0.569182519527702,0.429578949163288,0.244737760220524,0.10620255496926,0,0,0,0,0
"30",0.654424350299411,0.567792849882792,0.428352952380464,0.243926559374332,0.10581867995777,0,0,0,0,0
"31",0.65301714564816,0.566403991883747,0.427128983775611,0.243117567766045,0.105436096429177,0,0,0,0,0
"32",0.651609568442826,0.565015951961162,0.425907041112718,0.242310776843644,0.105054797911785,0,0,0,0,0
