"","z_sc","z_ic","z_in"
"138",0.896963594961136,0.999744598286734,0.965389692744819
"139",0.896853730682103,0.999744325960413,0.965367555175249
"140",0.896743265250171,0.999744052143983,0.96534530598109
"141",0.896632195172732,0.999743776828787,0.965322944600586
"142",0.8965205169353,0.999743500006113,0.965300470469207
"143",0.896408227001367,0.999743221667195,0.965277883019638
"144",0.896295321812256,0.999742941803212,0.965255181681766
"145",0.896181797786968,0.999742660405287,0.96523236588267
"146",0.896067651322038,0.999742377464488,0.965209435046603
"147",0.895952878791379,0.999742092971828,0.965186388594984
"148",0.895837476546136,0.999741806918262,0.965163225946384
"149",0.895721440914527,0.999741519294687,0.965139946516512
"150",0.895604768201695,0.999741230091946,0.965116549718203
"151",0.895487454689548,0.999740939300823,0.965093034961406
"152",0.895369496636608,0.999740646912042,0.96506940165317
"153",0.89525089027785,0.999740352916272,0.96504564919763
"154",0.895131631824547,0.999740057304122,0.965021776995997
"155",0.895011717464108,0.99973976006614,0.964997784446543
"156",0.894891143359921,0.999739461192817,0.964973670944588
