,time,S_C,I_C,S_N,I_N
481,720,58.06197662,3.208314552,627.7740626,60.95564618
482,721.5,58.0753359,3.222107475,627.49517,61.20738662
483,723,58.08895004,3.235961814,627.2150926,61.45999559
484,724.5,58.10281928,3.249877885,626.9338282,61.7134746
485,726,58.11694387,3.263856004,626.651375,61.96782514
486,727.5,58.13132406,3.277896487,626.3677308,62.2230487
487,729,58.14596007,3.291999652,626.0828935,62.47914675
488,730.5,58.16085214,3.30616582,625.7968613,62.73612076
489,732,58.17600052,3.320395312,625.509632,62.99397218
490,733.5,58.19140542,3.334688449,625.2212037,63.25270245
491,735,58.20706709,3.349045557,624.9315743,63.51231301
492,736.5,58.22298574,3.36346696,624.640742,63.77280527
493,738,58.2391616,3.377952984,624.3487048,64.03418065
494,739.5,58.2555949,3.392503958,624.0554606,64.29644055
495,741,58.27228583,3.40712021,623.7610076,64.55958635
496,742.5,58.28923464,3.421802072,623.4653439,64.82361943
497,744,58.30644151,3.436549875,623.1684675,65.08854115
498,745.5,58.32390668,3.451363952,622.8703765,65.35435287
499,747,58.34163033,3.466244638,622.5710691,65.62105593
500,748.5,58.35961268,3.48119227,622.2705434,65.88865166
501,750,58.37785393,3.496207184,621.9687975,66.15714138
502,751.5,58.39635428,3.511289719,621.6658296,66.42652639
503,753,58.41511391,3.526440216,621.3616379,66.69680798
504,754.5,58.43413303,3.541659016,621.0562205,66.96798744
505,756,58.45341182,3.556946461,620.7495757,67.24006604
506,757.5,58.47295046,3.572302897,620.4417016,67.51304502
507,759,58.49274915,3.587728668,620.1325966,67.78692563
508,760.5,58.51280806,3.603224122,619.8222587,68.0617091
509,762,58.53312737,3.618789607,619.5106864,68.33739665
510,763.5,58.55370725,3.634425473,619.1978778,68.61398948
511,765,58.57454787,3.65013207,618.8838313,68.89148878
512,766.5,58.59564941,3.665909752,618.5685451,69.16989573
513,768,58.61701201,3.681758872,618.2520176,69.44921148
514,769.5,58.63863586,3.697679785,617.9342472,69.7294372
515,771,58.6605211,3.713672849,617.615232,70.01057401
516,772.5,58.68266788,3.72973842,617.2949707,70.29262303
517,774,58.70507637,3.745876859,616.9734614,70.57558537
518,775.5,58.72774671,3.762088526,616.6507026,70.85946213
519,777,58.75067903,3.778373783,616.3266928,71.14425439
520,778.5,58.77387349,3.794732994,616.0014303,71.42996319
521,780,58.79733022,3.811166523,615.6749136,71.71658961
522,781.5,58.82104936,3.827674738,615.3471412,72.00413466
523,783,58.84503103,3.844258005,615.0181116,72.29259938
524,784.5,58.86927537,3.860916693,614.6878232,72.58198475
525,786,58.89378249,3.877651173,614.3562746,72.87229178
526,787.5,58.91855252,3.894461816,614.0234642,73.16352144
527,789,58.94358558,3.911348997,613.6893907,73.45567468
528,790.5,58.96888177,3.928313088,613.3540527,73.74875244
529,792,58.99444121,3.945354466,613.0174487,74.04275566
530,793.5,59.02026401,3.962473509,612.6795772,74.33768525
531,795,59.04635026,3.979670594,612.3404371,74.63354209
532,796.5,59.07270006,3.996946102,612.0000268,74.93032707
533,798,59.09931351,4.014300415,611.658345,75.22804105
534,799.5,59.1261907,4.031733914,611.3153905,75.52668488
535,801,59.15333172,4.049246984,610.9711619,75.82625938
536,802.5,59.18073664,4.06684001,610.625658,76.12676537
537,804,59.20840556,4.084513379,610.2788774,76.42820365
538,805.5,59.23633854,4.102267479,609.930819,76.73057498
539,807,59.26453566,4.1201027,609.5814815,77.03388014
540,808.5,59.29299698,4.138019433,609.2308637,77.33811987
541,810,59.32172258,4.156018069,608.8789645,77.6432949
542,811.5,59.3507125,4.174099002,608.5257826,77.94940592
543,813,59.37996681,4.192262627,608.1713169,78.25645365
544,814.5,59.40948555,4.21050934,607.8155664,78.56443874
545,816,59.43926878,4.22883954,607.4585298,78.87336187
546,817.5,59.46931654,4.247253623,607.1002062,79.18322365
547,819,59.49962887,4.265751992,606.7405944,79.49402472
548,820.5,59.53020581,4.284335048,606.3796935,79.80576568
549,822,59.56104738,4.303003192,606.0175023,80.1184471
550,823.5,59.59215361,4.321756831,605.65402,80.43206955
551,825,59.62352454,4.340596368,605.2892455,80.74663359
552,826.5,59.65516017,4.359522212,604.9231779,81.06213972
553,828,59.68706052,4.378534769,604.5558162,81.37858847
554,829.5,59.7192256,4.39763445,604.1871596,81.69598032
555,831,59.75165542,4.416821666,603.8172072,82.01431574
556,832.5,59.78434999,4.436096828,603.445958,82.33359517
557,834,59.81730929,4.45546035,603.0734113,82.65381905
558,835.5,59.85053333,4.474912646,602.6995662,82.97498779
559,837,59.88402208,4.494454133,602.324422,83.29710179
560,838.5,59.91777555,4.514085228,601.9479778,83.6201614
561,840,59.9517937,4.533806349,601.570233,83.94416697
562,841.5,59.98607651,4.553617916,601.1911867,84.26911885
563,843,60.02062395,4.57352035,600.8108384,84.59501734
564,844.5,60.055436,4.593514073,600.4291872,84.92186273
565,846,60.09051261,4.61359951,600.0462326,85.24965528
566,847.5,60.12585374,4.633777085,599.6619739,85.57839525
567,849,60.16145934,4.654047224,599.2764106,85.90808285
568,850.5,60.19732937,4.674410354,598.889542,86.23871831
569,852,60.23346377,4.694866904,598.5013675,86.57030179
570,853.5,60.26986247,4.715417304,598.1118868,86.90283347
571,855,60.30652541,4.736061985,597.7210991,87.23631349
572,856.5,60.34345253,4.756801379,597.3290041,87.57074196
573,858,60.38064374,4.777635919,596.9356014,87.90611898
574,859.5,60.41809897,4.798566041,596.5408903,88.24244464
575,861,60.45581814,4.81959218,596.1448707,88.57971898
576,862.5,60.49380115,4.840714774,595.747542,88.91794204
577,864,60.53204792,4.861934259,595.348904,89.25711383
578,865.5,60.57055834,4.883251077,594.9489563,89.59723433
579,867,60.60933232,4.904665668,594.5476985,89.93830351
580,868.5,60.64836973,4.926178473,594.1451305,90.28032132
581,870,60.68767048,4.947789935,593.7412519,90.62328767
582,871.5,60.72723445,4.969500499,593.3360626,90.96720246
583,873,60.7670615,4.991310609,592.9295623,91.31206556
584,874.5,60.80715153,5.013220712,592.5217509,91.65787683
585,876,60.84750438,5.035231256,592.1126283,92.00463609
586,877.5,60.88811993,5.05734269,591.7021942,92.35234315
587,879,60.92899804,5.079555462,591.2904487,92.70099779
588,880.5,60.97013855,5.101870024,590.8773917,93.05059976
589,882,61.01154132,5.124286827,590.4630231,93.4011488
590,883.5,61.05320619,5.146806326,590.0473429,93.75264462
591,885,61.09513299,5.169428973,589.6303511,94.1050869
592,886.5,61.13732156,5.192155224,589.2120479,94.45847531
593,888,61.17977173,5.214985535,588.7924333,94.81280947
594,889.5,61.22248332,5.237920364,588.3715073,95.16808901
595,891,61.26545615,5.260960168,587.9492702,95.52431351
596,892.5,61.30869003,5.284105407,587.525722,95.88148254
597,894,61.35218477,5.307356542,587.1008631,96.23959563
598,895.5,61.39594017,5.330714034,586.6746935,96.5986523
599,897,61.43995603,5.354178345,586.2472136,96.95865204
600,898.5,61.48423213,5.377749938,585.8184236,97.31959431
601,900,61.52876828,5.401429278,585.3883239,97.68147855
602,901.5,61.57356424,5.42521683,584.9569148,98.04430417
603,903,61.6186198,5.44911306,584.5241966,98.40807057
604,904.5,61.66393473,5.473118436,584.0901697,98.77277709
605,906,61.70950879,5.497233426,583.6548347,99.13842309
606,907.5,61.75534174,5.521458498,583.2181919,99.50500787
607,909,61.80143334,5.545794123,582.7802418,99.87253072
608,910.5,61.84778335,5.570240771,582.340985,100.2409909
609,912,61.89439149,5.594798915,581.900422,100.6103876
610,913.5,61.94125752,5.619469026,581.4585533,100.9807201
611,915,61.98838117,5.644251579,581.0153797,101.3519876
612,916.5,62.03576217,5.669147047,580.5709017,101.7241891
613,918,62.08340024,5.694155906,580.12512,102.0973239
614,919.5,62.13129509,5.719278632,579.6780353,102.471391
615,921,62.17944645,5.744515701,579.2296483,102.8463895
616,922.5,62.22785402,5.769867592,578.7799599,103.2223185
617,924,62.2765175,5.795334783,578.3289708,103.5991769
618,925.5,62.32543659,5.820917752,577.8766819,103.9769638
619,927,62.37461098,5.84661698,577.4230939,104.3556781
620,928.5,62.42404036,5.872432947,576.9682079,104.7353188
621,930,62.4737244,5.898366135,576.5120247,105.1158848
622,931.5,62.52366279,5.924417026,576.0545452,105.497375
623,933,62.57385518,5.950586103,575.5957706,105.8797881
624,934.5,62.62430126,5.976873848,575.1357017,106.2631232
625,936,62.67500066,6.003280748,574.6743397,106.6473789
626,937.5,62.72595305,6.029807285,574.2116857,107.032554
627,939,62.77715808,6.056453947,573.7477407,107.4186473
628,940.5,62.82861539,6.083221218,573.282506,107.8056574
629,942,62.88032461,6.110109586,572.8159826,108.1935832
630,943.5,62.93228538,6.137119537,572.3481719,108.5824232
631,945,62.98449731,6.164251561,571.879075,108.9721761
632,946.5,63.03696004,6.191506145,571.4086933,109.3628405
633,948,63.08967318,6.218883778,570.9370281,109.7544149
634,949.5,63.14263633,6.246384951,570.4640808,110.1468979
635,951,63.1958491,6.274010152,569.9898526,110.5402881
636,952.5,63.24931109,6.301759873,569.5143451,110.9345839
637,954,63.3030219,6.329634605,569.0375597,111.3297838
638,955.5,63.35698109,6.357634839,568.5594979,111.7258862
639,957,63.41118827,6.385761067,568.0801612,112.1228895
640,958.5,63.46564301,6.414013782,567.5995512,112.5207921
641,960,63.52034486,6.442393476,567.1176694,112.9195923
642,961.5,63.57529342,6.470900644,566.6345174,113.3192885
643,963,63.63048822,6.499535777,566.150097,113.719879
644,964.5,63.68592882,6.528299371,565.6644099,114.1213619
645,966,63.74161478,6.55719192,565.1774577,114.5237356
646,967.5,63.79754563,6.586213919,564.6892422,114.9269983
647,969,63.85372092,6.615365861,564.1997652,115.331148
648,970.5,63.91014017,6.644648244,563.7090286,115.736183
649,972,63.96680292,6.674061561,563.2170341,116.1421014
650,973.5,64.02370867,6.70360631,562.7237838,116.5489012
651,975,64.08085695,6.733282986,562.2292795,116.9565805
652,976.5,64.13824727,6.763092085,561.7335233,117.3651374
653,978,64.19587913,6.793034104,561.2365171,117.7745697
654,979.5,64.25375202,6.823109539,560.7382629,118.1848755
655,981,64.31186545,6.853318887,560.2387629,118.5960528
656,982.5,64.3702189,6.883662645,559.7380191,119.0080993
657,984,64.42881185,6.914141311,559.2360337,119.4210131
658,985.5,64.48764377,6.94475538,558.732809,119.8347919
659,987,64.54671415,6.975505351,558.228347,120.2494335
660,988.5,64.60602243,7.006391721,557.72265,120.6649358
661,990,64.66556809,7.037414986,557.2157205,121.0812965
662,991.5,64.72535058,7.068575645,556.7075606,121.4985132
663,993,64.78536934,7.099874194,556.1981727,121.9165838
664,994.5,64.84562383,7.131311131,555.6875592,122.3355058
665,996,64.90611347,7.162886952,555.1757226,122.755277
666,997.5,64.9668377,7.194602156,554.6626654,123.1758948
667,999,65.02779595,7.226457239,554.1483899,123.5973569
668,1000.5,65.08898763,7.258452698,553.6328989,124.0196608
669,1002,65.15041217,7.29058903,553.1161948,124.442804
670,1003.5,65.21206898,7.322866731,552.5982802,124.8667841
671,1005,65.27395746,7.355286298,552.0791579,125.2915984
672,1006.5,65.336077,7.387848227,551.5588304,125.7172443
673,1008,65.39842701,7.420553014,551.0373006,126.1437194
674,1009.5,65.46100687,7.453401155,550.5145712,126.5710208
675,1011,65.52381597,7.486393146,549.9906449,126.999146
676,1012.5,65.58685368,7.51952948,549.4655246,127.4280922
677,1014,65.65011938,7.552810654,548.9392132,127.8578568
678,1015.5,65.71361244,7.586237162,548.4117135,128.2884369
679,1017,65.77733221,7.619809498,547.8830286,128.7198297
680,1018.5,65.84127805,7.653528156,547.3531613,129.1520325
681,1020,65.90544932,7.687393628,546.8221147,129.5850424
682,1021.5,65.96984536,7.721406409,546.2898918,130.0188564
683,1023,66.03446551,7.75556699,545.7564958,130.4534717
684,1024.5,66.09930911,7.789875863,545.2219297,130.8888853
685,1026,66.16437549,7.82433352,544.6861967,131.3250943
686,1027.5,66.22966397,7.858940451,544.1493,131.7620956
687,1029,66.29517387,7.893697147,543.6112428,132.1998862
688,1030.5,66.36090451,7.928604098,543.0720284,132.638463
689,1032,66.4268552,7.963661793,542.5316601,133.0778229
690,1033.5,66.49302523,7.998870719,541.9901412,133.5179628
691,1035,66.55941392,8.034231366,541.4474751,133.9588796
692,1036.5,66.62602055,8.06974422,540.9036653,134.40057
693,1038,66.69284442,8.105409767,540.3587151,134.8430308
694,1039.5,66.7598848,8.141228494,539.812628,135.2862587
695,1041,66.82714097,8.177200884,539.2654076,135.7302505
696,1042.5,66.89461222,8.213327423,538.7170574,136.1750029
697,1044,66.9622978,8.249608593,538.1675811,136.6205125
698,1045.5,67.03019699,8.286044876,537.6169822,137.066776
699,1047,67.09830903,8.322636756,537.0652644,137.5137898
700,1048.5,67.16663319,8.359384711,536.5124314,137.9615507
701,1050,67.23516871,8.396289222,535.958487,138.4100551
702,1051.5,67.30391483,8.433350767,535.4034349,138.8592995
703,1053,67.3728708,8.470569825,534.8472789,139.3092804
704,1054.5,67.44203585,8.507946872,534.290023,139.7599943
705,1056,67.51140921,8.545482384,533.7316709,140.2114375
706,1057.5,67.5809901,8.583176835,533.1722265,140.6636065
707,1059,67.65077774,8.621030699,532.611694,141.1164976
708,1060.5,67.72077135,8.659044449,532.0500771,141.5701071
709,1062,67.79097014,8.697218556,531.4873801,142.0244312
710,1063.5,67.86137331,8.73555349,530.9236068,142.4794664
711,1065,67.93198005,8.77404972,530.3587615,142.9352087
712,1066.5,68.00278958,8.812707714,529.7928482,143.3916545
713,1068,68.07380108,8.851527937,529.2258712,143.8487998
714,1069.5,68.14501373,8.890510857,528.6578345,144.3066409
715,1071,68.21642672,8.929656935,528.0887426,144.7651737
716,1072.5,68.28803923,8.968966636,527.5185996,145.2243945
717,1074,68.35985043,9.008440419,526.9474099,145.6842993
718,1075.5,68.43185948,9.048078745,526.3751777,146.144884
719,1077,68.50406555,9.087882073,525.8019076,146.6061448
720,1078.5,68.57646781,9.127850858,525.2276039,147.0680775
721,1080,68.64906539,9.167985556,524.652271,147.530678
722,1081.5,68.72185747,9.208286622,524.0759135,147.9939424
723,1083,68.79484318,9.248754508,523.4985359,148.4578664
724,1084.5,68.86802166,9.289389663,522.9201427,148.922446
725,1086,68.94139205,9.330192538,522.3407385,149.3876769
726,1087.5,69.01495349,9.371163581,521.7603279,149.853555
727,1089,69.08870511,9.412303236,521.1789157,150.320076
728,1090.5,69.16264603,9.453611948,520.5965065,150.7872355
729,1092,69.23677536,9.49509016,520.013105,151.2550295
730,1093.5,69.31109224,9.536738312,519.428716,151.7234534
731,1095,69.38559576,9.578556843,518.8433444,152.192503
732,1096.5,69.46028505,9.620546191,518.2569948,152.6621739
733,1098,69.5351592,9.66270679,517.6696723,153.1324617
734,1099.5,69.61021732,9.705039074,517.0813817,153.603362
735,1101,69.68545849,9.747543475,516.4921279,154.0748702
736,1102.5,69.76088182,9.790220422,515.9019159,154.5469819
737,1104,69.8364864,9.833070344,515.3107507,155.0196925
738,1105.5,69.9122713,9.876093664,514.7186374,155.4929976
739,1107,69.98823562,9.919290808,514.125581,155.9668926
740,1108.5,70.06437842,9.962662197,513.5315866,156.4413728
741,1110,70.14069878,10.00620825,512.9366594,156.9164336
742,1111.5,70.21719578,10.04992939,512.3408044,157.3920704
743,1113,70.29386848,10.09382602,511.744027,157.8682785
744,1114.5,70.37071593,10.13789856,511.1463324,158.3450531
745,1116,70.44773721,10.18214742,510.5477257,158.8223896
746,1117.5,70.52493137,10.22657302,509.9482124,159.3002832
747,1119,70.60229745,10.27117575,509.3477978,159.778729
748,1120.5,70.67983452,10.31595602,508.7464871,160.2577224
749,1122,70.75754161,10.36091423,508.1442858,160.7372583
750,1123.5,70.83541777,10.40605078,507.5411994,161.217332
751,1125,70.91346203,10.45136608,506.9372333,161.6979386
752,1126.5,70.99167343,10.49686051,506.3323929,162.1790732
753,1128,71.07005101,10.54253446,505.7266838,162.6607307
754,1129.5,71.14859379,10.58838833,505.1201116,163.1429063
755,1131,71.2273008,10.6344225,504.5126818,163.6255949
756,1132.5,71.30617107,10.68063736,503.9044001,164.1087915
757,1134,71.38520361,10.72703329,503.295272,164.5924911
758,1135.5,71.46439744,10.77361067,502.6853033,165.0766886
759,1137,71.54375157,10.82036988,502.0744996,165.5613789
760,1138.5,71.62326501,10.86731129,501.4628668,166.0465569
761,1140,71.70293679,10.91443528,500.8504105,166.5322174
762,1141.5,71.78276589,10.9617422,500.2371366,167.0183553
763,1143,71.86275132,11.00923243,499.6230508,167.5049654
764,1144.5,71.94289208,11.05690634,499.0081591,167.9920424
765,1146,72.02318717,11.10476428,498.3924673,168.4795812
766,1147.5,72.10363559,11.15280661,497.7759814,168.9675764
767,1149,72.18423632,11.20103368,497.1587072,169.4560228
768,1150.5,72.26498836,11.24944585,496.5406507,169.9449151
769,1152,72.34589069,11.29804347,495.921818,170.4342479
770,1153.5,72.4269423,11.34682688,495.302215,170.9240158
771,1155,72.50814216,11.39579643,494.6818478,171.4142136
772,1156.5,72.58948927,11.44495246,494.0607226,171.9048357
773,1158,72.67098259,11.4942953,493.4388453,172.3958768
774,1159.5,72.7526211,11.54382529,492.8162222,172.8873314
775,1161,72.83440378,11.59354276,492.1928593,173.3791941
776,1162.5,72.91632959,11.64344804,491.568763,173.8714594
777,1164,72.99839751,11.69354144,490.9439394,174.3641217
778,1165.5,73.0806065,11.74382331,490.3183947,174.8571755
779,1167,73.16295552,11.79429394,489.6921352,175.3506153
780,1168.5,73.24544354,11.84495367,489.0651673,175.8444355
781,1170,73.32806952,11.89580279,488.4374972,176.3386305
782,1171.5,73.41083242,11.94684162,487.8091313,176.8331947
783,1173,73.49373119,11.99807047,487.1800759,177.3281224
784,1174.5,73.5767648,12.04948963,486.5503375,177.8234081
