"","Control","Infection","IC","IN"
"80",0.45764058717324,0.718352005105187,0.270381320326256,0.447970684778931
"81",0.457721542942919,0.718319783903287,0.270424186777241,0.447895597126046
"82",0.457803345766665,0.718287225565512,0.270467499696557,0.447819725868954
"83",0.457886001510256,0.718254327757112,0.270511262125573,0.447743065631539
"84",0.457969516067538,0.718221088132322,0.270555477119259,0.447665611013063
"85",0.45805389536051,0.718187504334122,0.270600147746188,0.447587356587934
"86",0.458139145339532,0.718153573994204,0.270645277088631,0.447508296905574
"87",0.458225271983522,0.718119294732934,0.270690868242645,0.447428426490288
"88",0.458312281300091,0.718084664159175,0.270736924318112,0.447347739841062
"89",0.458400179325787,0.71804967987033,0.270783448438863,0.447266231431467
"90",0.458488972126273,0.718014339452237,0.270830443742749,0.447183895709488
"91",0.458578665796479,0.717978640479019,0.270877913381684,0.447100727097336
"92",0.458669266460838,0.717942580513099,0.270925860521769,0.44701671999133
"93",0.458760780273475,0.717906157105094,0.270974288343364,0.446931868761731
"94",0.458853213418371,0.717869367793692,0.271023200041142,0.44684616775255
"95",0.458946572109609,0.717832210105643,0.271072598824214,0.446759611281429
"96",0.459040862591527,0.717794681555611,0.271122487916173,0.446672193639438
"97",0.459136091138976,0.717756779646176,0.271172870555221,0.446583909090955
"98",0.459232264057473,0.717718501867668,0.271223749994215,0.446494751873454
"99",0.45932938768343,0.717679845698121,0.271275129500768,0.446404716197352
"100",0.459427468384383,0.717640808603226,0.271327012357358,0.446313796245868
"101",0.459526512559142,0.717601388036141,0.271379401861357,0.446221986174784
"102",0.459626526638097,0.717561581437571,0.271432301325205,0.446129280112366
"103",0.459727517083328,0.717521386235491,0.271485714076404,0.446035672159088
"104",0.4598294903889,0.717480799845205,0.271539643457678,0.445941156387527
"105",0.459932453081058,0.717439819669214,0.271594092827044,0.44584572684217
"106",0.460036411718452,0.717398443097138,0.271649065557905,0.445749377539234
"107",0.460141372892317,0.717356667505538,0.2717045650391,0.445652102466438
"108",0.460247343226789,0.717314490258004,0.271760594675085,0.445553895582919
"109",0.460354329379029,0.717271908704875,0.271817157885931,0.445454750818943
"110",0.460462338039525,0.717228920183272,0.271874258107482,0.445354662075789
"111",0.460571375932309,0.717185522016986,0.271931898791437,0.445253623225549
"112",0.460681449815172,0.717141711516354,0.271990083405433,0.445151628110921
"113",0.460792566479892,0.717097485978145,0.272048815433131,0.445048670545014
"114",0.460904732752524,0.717052842685565,0.272108098374361,0.444944744311204
"115",0.461017955493567,0.717007778908031,0.272167935745157,0.444839843162874
"116",0.461132241598263,0.716962291901168,0.272228331077901,0.444733960823267
"117",0.461247597996848,0.716916378906745,0.272289287921438,0.444627090985307
"118",0.461364031654693,0.716870037152364,0.272350809841073,0.444519227311291
"119",0.461481549572702,0.71682326385165,0.272412900418812,0.444410363432838
"120",0.461600158787471,0.716776056203979,0.272475563253379,0.4443004929506
"121",0.461719866371555,0.716728411394405,0.272538801960331,0.444189609434074
"122",0.461840679433724,0.71668032659356,0.272602620172165,0.444077706421395
"123",0.461962605119208,0.716631798957534,0.27266702153841,0.443964777419124
"124",0.462085650610005,0.716582825627859,0.272732009725771,0.443850815902088
"125",0.462209823125082,0.716533403731301,0.272797588418191,0.44373581531311
"126",0.462335129920678,0.716483530379821,0.27286376131698,0.443619769062841
"127",0.462461578290543,0.716433202670426,0.272930532140906,0.44350267052952
"128",0.462589175566217,0.716382417685089,0.272997904626313,0.443384513058776
